loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies,application_date,application_year,application_month,application_week,application_day,application_season,current_credit_balance_ratio
87b6a064-b524-4cff-a968-b176bdc70075,000bbb5d-3a62-4712-908e-caacd7a815d5,1,2015-01-06 14:43:00,33231.0,0,0.0,0.7860980083857443,1.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-01-06,2015,1,2,6,1,0.0
54bd20d4-3baf-4143-afc5-b6db9300a14d,00127cca-7050-4867-9410-8249ef8ad4d2,1,2015-04-08 12:23:00,15612.0,1,0.0,0.060075995807127885,2.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-08,2015,4,15,8,2,0.0
b74cc66f-320d-4e6a-b366-5aec8414725b,0013a923-3fcb-4f4c-be49-38cfc90a8377,0,2015-02-10 12:07:00,7959.0,0,0.0,0.060075995807127885,2.0,1.0,71612.92039867109,2,34.75272558571097,4.0,0.0,1350.696131862289,949.3,20.8,12.0,1.0,4993.0,14729.0,1.0,2015-02-10,2015,2,7,10,1,0.6273401181052896
aea15487-584b-4f41-a012-6f04d023defe,001534d4-00d8-4b98-acdc-a43a92892e4f,1,2015-02-10 10:42:00,29346.0,1,0.0,0.7860980083857443,2.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-02-10,2015,2,7,10,1,0.0
52770c12-6d66-4fec-a3ea-4c1b00569f6c,00175655-b8f5-4ac5-85b4-459902a33fc8,1,2015-04-15 12:16:00,6011.0,0,0.0,0.0034067085953878406,4.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-15,2015,4,16,15,2,0.0
de64be8f-610f-4d0c-a8ad-91399a1e3524,001ccc7d-06e8-4dd8-8377-acaa447a9f3c,0,2015-02-22 11:44:00,2464.0,0,0.0,0.7860980083857443,3.0,0.0,44352.0,5,29.0,0.0,0.0,722.0,1105.1,17.4,9.0,0.0,11859.0,17941.0,0.0,2015-02-22,2015,2,8,22,1,4.8129058441558445
163c053d-5139-427a-8a9e-cd5e797fa057,00218712-8b00-4bfd-9ea1-8821e9f51410,0,2015-02-21 14:02:00,11700.0,0,0.0,0.7860980083857443,3.0,0.0,65325.0,8,77.0,3.0,3.0,734.0,1339.16,11.0,17.0,0.0,15033.0,25829.0,0.0,2015-02-21,2015,2,8,21,1,1.284871794871795
51ecec29-09a5-49ba-ad6e-3c696267aab5,0022e323-e03f-45e2-9702-30c6d3fdee96,0,2015-02-15 10:35:00,7863.0,0,0.0,0.7860980083857443,3.0,0.0,39316.0,8,34.75272558571097,1.0,3.0,734.0,547.15,15.4,8.0,0.0,11626.0,21023.0,0.0,2015-02-15,2015,2,7,15,1,1.4785705201577006
08392ffc-202c-47e7-8538-7bdf802d3cd6,00295514-070f-4fb5-958c-dbaf369ce297,1,2015-03-15 13:49:00,99999999.0,0,0.0,0.7860980083857443,3.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-03-15,2015,3,11,15,1,0.0
b228d72e-a7fd-4295-b3ad-13665a54f436,00298d90-81e3-437f-aab7-6d96dd9d9d5b,1,2015-01-10 10:08:00,9824.0,0,0.0,0.7860980083857443,4.0,1.0,71612.92039867109,-1,55.0,4.0,2.0,1350.696131862289,829.39,19.7,10.0,0.0,36897.0,55567.0,0.0,2015-01-10,2015,1,2,10,1,3.7558021172638436
