loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies,application_date,application_year,application_month,application_week,application_day,application_season,current_credit_balance_ratio
f36ec981-8ad7-4757-9541-d9d6d8561bb3,0003f10e-f8f4-4eb1-9bb8-b980fdda707c,1,2015-10-03 10:34:00,11940.0,0,0.0,0.7821340611063037,4.0,2.0,72493.00155038759,11,35.03436225975539,5.0,1.0,1348.529431308489,1439.44,21.2,12.0,0.0,6267.0,49343.0,0.0,2015-10-03,2015,10,40,3,4,0.5248743718592965
c6e62921-023d-4033-9805-0179cde0de33,00132610-2f2f-4aeb-a371-2d66aca1248e,1,2015-10-24 14:29:00,13092.0,1,0.0,0.7821340611063037,1.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-10-24,2015,10,43,24,4,0.0
e0167686-c2d8-44e6-8b1d-7edfb27487a4,001fb8e3-d795-401b-a636-79da109ce54e,1,2015-12-26 11:22:00,16200.0,1,0.0,0.7821340611063037,3.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-12-26,2015,12,52,26,4,0.0
8fe90c6d-e1a2-425b-af7c-ecd30300911a,00210657-a198-4c75-84b5-eb4ac564e3b9,1,2015-10-18 11:33:00,9777.0,0,0.0,0.09339013512613992,2.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-10-18,2015,10,42,18,4,0.0
16bed324-b76b-4d93-8051-99f6b48b19b0,0021178d-6d86-4b76-bfb0-855e6c6fa4d1,1,2015-10-30 11:01:00,11761.0,0,0.0,0.7821340611063037,2.0,1.0,29526.0,0,35.03436225975539,1.0,0.0,720.0,492.1,8.9,12.0,0.0,11590.0,17119.0,0.0,2015-10-30,2015,10,44,30,4,0.9854604200323102
13507e55-5312-4417-9594-0812f2c9c81c,0021712b-ea5a-4478-80e7-4789321f830a,0,2015-09-23 11:48:00,35788.0,1,0.0,0.7821340611063037,1.0,1.0,72493.00155038759,8,25.0,5.0,1.0,1348.529431308489,908.37,19.3,8.0,0.0,14845.0,32412.0,0.0,2015-09-23,2015,9,39,23,3,0.4148038448642003
5e3912d5-e8b8-49a9-bccf-63dff60d21c9,0028e39f-3a47-48e7-bdd0-69c278f1977d,1,2015-11-12 11:48:00,99999999.0,0,0.0,0.7821340611063037,1.0,0.0,73418.0,0,35.03436225975539,3.0,2.0,747.0,1370.46,12.9,16.0,0.0,13089.0,49206.0,0.0,2015-11-12,2015,11,46,12,4,0.00013089000130890003
136fe944-059d-4a9a-8780-bc0e292c8c0c,002bc5f8-d5a8-4829-a6ca-5c624c9d15e6,1,2015-12-30 11:46:00,99999999.0,0,0.0,0.7821340611063037,3.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-12-30,2015,12,53,30,4,0.0
0d86daa7-6a57-41f0-b280-59df2e9268ec,00300a4b-9c2e-4b90-8aa1-9d351fa06ede,1,2015-09-15 11:29:00,10167.0,0,0.0,0.7821340611063037,0.0,1.0,81336.0,0,35.03436225975539,4.0,2.0,750.0,407.36,13.5,7.0,0.0,5509.0,49192.0,0.0,2015-09-15,2015,9,38,15,3,0.5418510868496115
4719c48c-ce12-4c66-8890-05663b559a8e,0031f092-f345-457c-82b8-51f7003e4dca,1,2015-10-17 11:39:00,14726.0,0,0.0,0.7821340611063037,1.0,0.0,72493.00155038759,11,35.03436225975539,1.0,1.0,1348.529431308489,670.83,39.3,7.0,0.0,17733.0,29071.0,0.0,2015-10-17,2015,10,42,17,4,1.2041966589705284
6d2556cf-8a94-4d14-b3c4-48ab21b2824b,0036b0bf-c999-4016-b38e-3c580cc5d9a9,1,2015-10-04 10:58:00,16949.0,1,0.0,0.7821340611063037,2.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-10-04,2015,10,40,4,4,0.0
8ba3b46b-5928-439d-95fc-08b48adb036c,0037fc7d-06ce-4063-bf25-749200ebb3c6,1,2015-10-03 13:37:00,18263.0,1,0.0,0.7821340611063037,1.0,1.0,56818.0,11,67.0,3.0,1.0,732.0,1254.73,14.7,19.0,0.0,14111.0,39527.0,0.0,2015-10-03,2015,10,40,3,4,0.7726550950008213
ffd64994-2fe2-4ff8-a39d-4091e9798468,003e89d5-2e91-4256-954f-dc5313c83c05,1,2015-09-21 14:23:00,7556.0,0,0.0,0.7821340611063037,4.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-09-21,2015,9,39,21,3,0.0
4756e013-d572-45b1-9ad8-8362f69dd424,0041e9cf-01b3-4afc-8a7b-cf3bd59bf426,1,2015-12-20 10:30:00,15870.0,0,0.0,0.7821340611063037,2.0,0.0,39676.0,11,35.03436225975539,5.0,2.0,741.0,257.89,16.5,4.0,0.0,11887.0,14479.0,0.0,2015-12-20,2015,12,51,20,4,0.7490233144297417
b3ecb857-5413-4248-a2e4-18fe66138460,004424a9-980a-4885-bbd3-702100ab285a,1,2015-12-18 12:13:00,9049.0,0,0.0,0.7821340611063037,2.0,1.0,63340.0,6,65.0,0.0,3.0,742.0,696.74,13.5,8.0,0.0,5190.0,10768.0,0.0,2015-12-18,2015,12,51,18,4,0.5735440380152503
b8579c5b-9182-4a11-bb79-bb79c4178b12,00477151-a4b2-4566-9347-8970db7faa94,1,2015-12-23 14:01:00,7907.0,0,0.0,0.7821340611063037,1.0,1.0,33606.0,3,51.0,5.0,0.0,733.0,464.87,14.5,5.0,1.0,5443.0,8005.0,1.0,2015-12-23,2015,12,52,23,4,0.688377387125332
a5c8640d-0e69-4216-8728-2edf74f5ae5b,00498bfb-2998-4d48-9d98-a643bebada9c,1,2015-12-29 13:04:00,4891.0,0,0.0,0.09339013512613992,2.0,0.0,29299.0,4,39.0,4.0,3.0,749.0,439.49,10.3,5.0,0.0,1983.0,3132.0,0.0,2015-12-29,2015,12,53,29,4,0.40543856062154976
c999708f-fb00-49df-9c11-aa2939c0c3d1,004ae703-3c33-4e09-8020-9e48f797fa79,1,2015-11-28 10:48:00,99999999.0,0,0.0,0.7821340611063037,3.0,0.0,58752.0,0,35.03436225975539,2.0,1.0,738.0,597.31,8.0,9.0,0.0,5872.0,8623.0,0.0,2015-11-28,2015,11,48,28,4,5.872000058720001e-05
13945df2-12c1-4e97-b41c-696454b019ff,005045c0-fe30-443b-8eb3-64bb67da9c98,1,2015-11-28 11:48:00,17658.0,0,0.0,0.7821340611063037,2.0,0.0,72493.00155038759,11,36.0,0.0,3.0,1348.529431308489,435.06,20.5,13.0,0.0,15782.0,39454.0,0.0,2015-11-28,2015,11,48,28,4,0.8937592026277041
5f0bc2d5-6fcf-4fb6-a14f-c12a43573ad0,00544c75-ec84-447e-b44b-a06528d84e65,1,2015-11-02 11:14:00,3094.0,0,0.0,0.005192038873726952,3.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-11-02,2015,11,45,2,4,0.0
4b684b94-e5b0-4c4e-8821-46e642a9a8b5,0058d7b9-ca71-4859-ae11-26a1ef45e90c,1,2015-10-03 12:04:00,99999999.0,0,0.0,0.7821340611063037,2.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-10-03,2015,10,40,3,4,0.0
e09882bd-a0c3-4494-834f-a0d74734c341,005cc946-bca1-4b65-9196-0f70162ccb2b,1,2015-12-27 14:38:00,11705.0,1,0.0,0.7821340611063037,0.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-12-27,2015,12,52,27,4,0.0
813f49d7-ab95-47fd-97e4-6e4e2ad39d5e,005d2ad7-2247-4b4b-a01d-2ed11a3f0047,1,2015-12-19 14:05:00,21061.0,1,0.0,0.7821340611063037,0.0,1.0,72493.00155038759,-1,35.03436225975539,2.4950845955866843,1.5007383654698114,1348.529431308489,949.5996962025317,18.524308016877637,11.087130801687763,0.1461181434599156,15390.533164556962,39822.366513354995,0.1041278971409237,2015-12-19,2015,12,51,19,4,0.0
0fb13bc0-c829-4b58-b40e-2bb593c28479,00609840-e32c-4239-9b46-aa796b4e6e82,1,2015-12-07 10:22:00,27332.0,0,0.0,0.7821340611063037,2.0,0.0,133491.0,2,35.03436225975539,4.0,3.0,736.0,2013.48,14.9,11.0,1.0,36299.0,42756.0,1.0,2015-12-07,2015,12,50,7,4,1.328076979364847
